2.092773628234863281e+01,4.012226486206054688e+01,3.578757095336914062e+01,3.289860534667968750e+01,1.261400909423828125e+02,3.097541236877441406e+01,4.044438552856445312e+01,1.244881591796875000e+02,6.412244415283203125e+01,4.666907119750976562e+01,1.380536193847656250e+02,6.092081069946289062e+01,5.555121231079101562e+01,1.350267181396484375e+02,3.772921752929687500e+01,0.000000000000000000e+00
2.181867218017578125e+01,3.760190200805664062e+01,3.967013931274414062e+01,3.267807388305664062e+01,1.297198181152343750e+02,1.645800971984863281e+01,4.063335037231445312e+01,1.263694076538085938e+02,6.662850952148437500e+01,4.768404006958007812e+01,1.393258514404296875e+02,6.532852935791015625e+01,5.473712921142578125e+01,1.387331848144531250e+02,3.957732391357421875e+01,0.000000000000000000e+00
1.941316223144531250e+01,4.147822952270507812e+01,3.979409408569335938e+01,3.128317642211914062e+01,1.302438507080078125e+02,2.983284378051757812e+01,3.854387664794921875e+01,1.262375640869140625e+02,6.982472991943359375e+01,4.424351882934570312e+01,1.410386962890625000e+02,6.128408813476562500e+01,5.600936508178710938e+01,1.339281768798828125e+02,3.275400161743164062e+01,0.000000000000000000e+00
1.229827022552490234e+01,2.536399078369140625e+01,5.903279113769531250e+01,7.105607604980468750e+01,8.404113769531250000e+01,7.105496215820312500e+01,9.458750152587890625e+01,7.482911682128906250e+01,9.142105865478515625e+01,1.003969650268554688e+02,7.938349914550781250e+01,8.916015625000000000e+01,1.038903350830078125e+02,7.547921752929687500e+01,8.895442962646484375e+01,0.000000000000000000e+00
1.193879413604736328e+01,2.519430351257324219e+01,4.301962661743164062e+01,7.080055999755859375e+01,8.801219177246093750e+01,7.276627349853515625e+01,9.675324249267578125e+01,7.226699829101562500e+01,1.001608886718750000e+02,1.045543441772460938e+02,7.961394500732421875e+01,9.249095916748046875e+01,1.082676925659179688e+02,7.562122344970703125e+01,8.167392730712890625e+01,0.000000000000000000e+00
1.852141571044921875e+01,1.760253143310546875e+01,5.699392318725585938e+01,6.683168792724609375e+01,9.850662994384765625e+01,6.125304031372070312e+01,8.682238006591796875e+01,9.348495483398437500e+01,9.218373870849609375e+01,9.820079803466796875e+01,9.044728851318359375e+01,8.848678588867187500e+01,1.067912979125976562e+02,7.026454925537109375e+01,9.313505554199218750e+01,0.000000000000000000e+00
3.120664024353027344e+01,1.791941452026367188e+01,5.241426086425781250e+01,8.230431365966796875e+01,5.273492050170898438e+01,5.533146667480468750e+01,1.014228363037109375e+02,5.616074752807617188e+01,5.625765228271484375e+01,1.100003433227539062e+02,5.738059616088867188e+01,6.038239288330078125e+01,1.164610137939453125e+02,5.101420593261718750e+01,3.367321777343750000e+01,0.000000000000000000e+00
1.880886268615722656e+01,5.705892181396484375e+01,3.616957473754882812e+01,3.062916183471679688e+01,1.473038330078125000e+02,1.334400081634521484e+01,3.264336013793945312e+01,1.383779602050781250e+02,1.966574859619140625e+01,3.987949371337890625e+01,1.431000518798828125e+02,2.225493812561035156e+01,4.515153503417968750e+01,1.355519714355468750e+02,1.978064155578613281e+01,0.000000000000000000e+00
2.905455017089843750e+01,4.147663879394531250e+01,2.170780944824218750e+01,3.376001358032226562e+01,1.251641235351562500e+02,2.549514007568359375e+01,4.028752517700195312e+01,1.276542968750000000e+02,1.032250518798828125e+02,4.650631332397460938e+01,1.380947113037109375e+02,7.318109130859375000e+01,4.463972854614257812e+01,1.459134826660156250e+02,5.502417755126953125e+01,0.000000000000000000e+00
2.600702667236328125e+01,5.240085601806640625e+01,1.418942070007324219e+01,3.627150344848632812e+01,1.210129547119140625e+02,3.240137863159179688e+01,3.887108230590820312e+01,1.269076690673828125e+02,1.390125274658203125e+02,4.467238616943359375e+01,1.396918029785156250e+02,9.500755310058593750e+01,5.041198730468750000e+01,1.378558959960937500e+02,5.680114364624023438e+01,0.000000000000000000e+00
2.501796722412109375e+01,4.166139984130859375e+01,2.918731880187988281e+01,3.798834991455078125e+01,1.185496292114257812e+02,7.652960205078125000e+01,4.191440963745117188e+01,1.223171463012695312e+02,1.469725494384765625e+02,4.445741271972656250e+01,1.396201171875000000e+02,9.171459960937500000e+01,4.772066497802734375e+01,1.442335815429687500e+02,6.262455368041992188e+01,0.000000000000000000e+00
3.730818176269531250e+01,2.085834121704101562e+01,6.827896595001220703e+00,2.465341377258300781e+01,7.769834136962890625e+01,3.676690292358398438e+01,4.986049270629882812e+01,7.393497467041015625e+01,4.311055374145507812e+01,5.872509765625000000e+01,7.158644866943359375e+01,5.219281005859375000e+01,6.957559967041015625e+01,5.065009689331054688e+01,5.334618377685546875e+01,0.000000000000000000e+00
3.697309875488281250e+01,1.778170013427734375e+01,9.368804931640625000e+00,2.599130630493164062e+01,6.191745376586914062e+01,3.136109352111816406e+01,5.183090591430664062e+01,6.716168212890625000e+01,4.195548629760742188e+01,5.747941970825195312e+01,6.604984283447265625e+01,5.055343627929687500e+01,6.884074401855468750e+01,4.765385437011718750e+01,5.272627639770507812e+01,0.000000000000000000e+00
3.896251678466796875e+01,2.070421409606933594e+01,4.871356010437011719e+00,2.358551406860351562e+01,1.123049850463867188e+02,3.648837280273437500e+01,5.233080673217773438e+01,8.738201141357421875e+01,4.786985778808593750e+01,6.168202972412109375e+01,8.435025787353515625e+01,4.762608337402343750e+01,7.484981536865234375e+01,6.691883087158203125e+01,5.643740844726562500e+01,0.000000000000000000e+00
1.769406509399414062e+01,5.576309967041015625e+01,2.008938026428222656e+01,3.097212791442871094e+01,1.279518737792968750e+02,2.123642349243164062e+01,3.231943511962890625e+01,1.255880203247070312e+02,6.837847900390625000e+01,3.764344024658203125e+01,1.423175048828125000e+02,6.348124313354492188e+01,5.104944229125976562e+01,1.394434356689453125e+02,3.841424560546875000e+01,0.000000000000000000e+00
2.004834175109863281e+01,5.468772506713867188e+01,1.563980674743652344e+01,2.974115943908691406e+01,1.305622253417968750e+02,1.999307441711425781e+01,3.116401863098144531e+01,1.292769622802734375e+02,7.783315277099609375e+01,3.798928833007812500e+01,1.447867736816406250e+02,6.434003448486328125e+01,5.482703018188476562e+01,1.374870605468750000e+02,3.891953277587890625e+01,0.000000000000000000e+00
2.385531425476074219e+01,4.661169052124023438e+01,4.181143569946289062e+01,3.849340057373046875e+01,1.245931167602539062e+02,2.079627990722656250e+01,4.108203887939453125e+01,1.241411361694335938e+02,8.105055999755859375e+01,4.700999069213867188e+01,1.341030883789062500e+02,7.762826538085937500e+01,6.322897338867187500e+01,1.244107284545898438e+02,4.419977951049804688e+01,0.000000000000000000e+00
2.509226799011230469e+01,5.463536071777343750e+01,1.431376361846923828e+01,3.867419052124023438e+01,1.251694793701171875e+02,1.280309391021728516e+01,3.189260292053222656e+01,1.305387268066406250e+02,8.233435058593750000e+01,3.106532478332519531e+01,1.490788726806640625e+02,6.881664276123046875e+01,3.341750717163085938e+01,1.532840270996093750e+02,3.949158477783203125e+01,0.000000000000000000e+00
2.010995483398437500e+01,5.442522048950195312e+01,2.303189468383789062e+01,3.710318374633789062e+01,1.267530288696289062e+02,1.626092529296875000e+01,3.225455093383789062e+01,1.269958877563476562e+02,9.489311981201171875e+01,3.259244155883789062e+01,1.476279754638671875e+02,6.710704040527343750e+01,4.336854553222656250e+01,1.453963317871093750e+02,4.203162384033203125e+01,0.000000000000000000e+00
2.419495964050292969e+01,5.384619522094726562e+01,1.228450870513916016e+01,3.029428291320800781e+01,1.191351013183593750e+02,3.754601287841796875e+01,4.107383728027343750e+01,1.158468475341796875e+02,1.511984100341796875e+02,4.852075576782226562e+01,1.319239044189453125e+02,9.838550567626953125e+01,6.280140686035156250e+01,1.255412979125976562e+02,6.070016098022460938e+01,0.000000000000000000e+00
2.201782798767089844e+01,5.327293777465820312e+01,1.552687454223632812e+01,3.950610733032226562e+01,1.129091644287109375e+02,5.098495483398437500e+01,4.913912582397460938e+01,1.156668930053710938e+02,1.253907241821289062e+02,5.913800048828125000e+01,1.265952682495117188e+02,9.077400207519531250e+01,6.842296600341796875e+01,1.196464691162109375e+02,6.545179748535156250e+01,0.000000000000000000e+00
3.608126068115234375e+01,3.298011398315429688e+01,1.300852870941162109e+01,4.872114944458007812e+01,1.254435119628906250e+02,5.533564376831054688e+01,4.157803344726562500e+01,1.289952850341796875e+02,1.267323989868164062e+02,4.246671676635742188e+01,1.395289916992187500e+02,8.039063262939453125e+01,4.381060409545898438e+01,1.419649505615234375e+02,4.383099365234375000e+01,0.000000000000000000e+00
3.400062179565429688e+01,3.281596374511718750e+01,7.773118019104003906e+00,4.522509384155273438e+01,1.271451492309570312e+02,6.030122756958007812e+01,3.944825744628906250e+01,1.278377685546875000e+02,1.438122711181640625e+02,4.023560333251953125e+01,1.408825836181640625e+02,8.367830657958984375e+01,4.657658004760742188e+01,1.393149871826171875e+02,4.713607788085937500e+01,0.000000000000000000e+00
1.381640720367431641e+01,1.546825981140136719e+01,7.368764495849609375e+01,6.531318664550781250e+01,8.987744140625000000e+01,8.004407501220703125e+01,8.995505523681640625e+01,7.906622314453125000e+01,1.081899108886718750e+02,9.748232269287109375e+01,8.567228698730468750e+01,9.691384124755859375e+01,1.124986419677734375e+02,6.426263427734375000e+01,1.008270568847656250e+02,0.000000000000000000e+00
1.704178619384765625e+01,2.812194252014160156e+01,6.020173645019531250e+01,7.074118804931640625e+01,7.355577087402343750e+01,7.704724121093750000e+01,1.009888610839843750e+02,5.579540634155273438e+01,1.212001876831054688e+02,1.088431015014648438e+02,6.648902130126953125e+01,1.146098937988281250e+02,1.269672698974609375e+02,4.886090087890625000e+01,1.035786590576171875e+02,0.000000000000000000e+00
1.985744094848632812e+01,3.835409545898437500e+01,7.542832183837890625e+01,6.195265960693359375e+01,1.315817108154296875e+02,2.412755393981933594e+01,6.193339157104492188e+01,1.306094207763671875e+02,3.953002929687500000e+01,5.465113449096679688e+01,1.534966125488281250e+02,4.630411529541015625e+01,2.398874282836914062e+01,1.490200958251953125e+02,1.652863502502441406e+01,0.000000000000000000e+00
2.271503639221191406e+01,3.954407882690429688e+01,6.713227844238281250e+01,6.397378921508789062e+01,1.330958251953125000e+02,2.147876930236816406e+01,6.411614227294921875e+01,1.333570556640625000e+02,4.019648742675781250e+01,5.759566497802734375e+01,1.538713378906250000e+02,4.870692825317382812e+01,2.583753585815429688e+01,1.512826538085937500e+02,1.926591110229492188e+01,0.000000000000000000e+00
3.103406333923339844e+01,4.355628204345703125e+01,6.423626708984375000e+01,5.865239715576171875e+01,1.443874816894531250e+02,2.341398620605468750e+01,5.654424667358398438e+01,1.413244476318359375e+02,3.904762268066406250e+01,5.552531814575195312e+01,1.502719268798828125e+02,4.802562713623046875e+01,3.692103195190429688e+01,1.686143035888671875e+02,3.495390319824218750e+01,0.000000000000000000e+00
2.500782394409179688e+01,5.678904342651367188e+01,1.809277915954589844e+01,4.452625274658203125e+01,1.289747314453125000e+02,2.203676223754882812e+01,3.244316101074218750e+01,1.394790191650390625e+02,6.831945037841796875e+01,2.973496246337890625e+01,1.539323425292968750e+02,5.441509246826171875e+01,1.879429626464843750e+01,1.671572113037109375e+02,3.206554031372070312e+01,0.000000000000000000e+00
2.586287498474121094e+01,5.081111526489257812e+01,1.942953300476074219e+01,4.469849777221679688e+01,1.235161819458007812e+02,2.272712326049804688e+01,3.502235031127929688e+01,1.353302612304687500e+02,6.960823822021484375e+01,3.689266967773437500e+01,1.471938781738281250e+02,6.113358688354492188e+01,2.843883323669433594e+01,1.608228912353515625e+02,3.570419311523437500e+01,0.000000000000000000e+00
2.939743995666503906e+01,4.564850997924804688e+01,2.517701911926269531e+01,4.505535507202148438e+01,1.289191436767578125e+02,2.084862899780273438e+01,3.550714874267578125e+01,1.285457611083984375e+02,7.415487670898437500e+01,3.449433898925781250e+01,1.438975219726562500e+02,6.417666625976562500e+01,3.135976982116699219e+01,1.561736602783203125e+02,3.703627014160156250e+01,0.000000000000000000e+00
2.709253692626953125e+01,1.233705902099609375e+01,1.729693794250488281e+01,4.703857040405273438e+01,1.241847686767578125e+02,3.440645456314086914e+00,3.973573684692382812e+01,1.382920379638671875e+02,1.337251377105712891e+01,3.673661041259765625e+01,1.547638854980468750e+02,2.425459289550781250e+01,3.655648422241210938e+01,1.559430389404296875e+02,1.631421279907226562e+01,0.000000000000000000e+00
2.948571586608886719e+01,1.364490318298339844e+01,2.127779006958007812e+01,4.720650863647460938e+01,1.269451446533203125e+02,3.952172756195068359e+00,3.738097381591796875e+01,1.412805480957031250e+02,1.894563293457031250e+01,3.536605072021484375e+01,1.556497802734375000e+02,2.741956520080566406e+01,3.557331085205078125e+01,1.577055664062500000e+02,1.603271865844726562e+01,0.000000000000000000e+00
2.631465911865234375e+01,1.273543548583984375e+01,2.266291809082031250e+01,3.881970214843750000e+01,1.367364807128906250e+02,1.202173113822937012e+00,3.952047729492187500e+01,1.430069274902343750e+02,2.230774307250976562e+01,3.844132995605468750e+01,1.525453491210937500e+02,2.740068435668945312e+01,3.867666244506835938e+01,1.535877532958984375e+02,1.600598907470703125e+01,0.000000000000000000e+00
2.281784439086914062e+01,5.105359649658203125e+01,2.368272399902343750e+01,2.727657127380371094e+01,1.320680084228515625e+02,1.874931907653808594e+01,3.135545539855957031e+01,1.283698730468750000e+02,9.381994628906250000e+01,4.061177444458007812e+01,1.418587493896484375e+02,6.893331909179687500e+01,5.977304077148437500e+01,1.337757110595703125e+02,4.910349273681640625e+01,0.000000000000000000e+00
2.342952919006347656e+01,5.128502273559570312e+01,2.564315223693847656e+01,2.726663970947265625e+01,1.321619262695312500e+02,1.620408439636230469e+01,3.266485977172851562e+01,1.299731750488281250e+02,9.699229431152343750e+01,4.329966354370117188e+01,1.398866729736328125e+02,7.680113983154296875e+01,6.088618469238281250e+01,1.308106079101562500e+02,4.760168075561523438e+01,0.000000000000000000e+00
2.430119514465332031e+01,4.412725830078125000e+01,3.135957908630371094e+01,3.492350387573242188e+01,1.275919113159179688e+02,2.898224449157714844e+01,4.198249053955078125e+01,1.231246795654296875e+02,8.455476379394531250e+01,4.682074737548828125e+01,1.366594238281250000e+02,7.715981292724609375e+01,5.897623443603515625e+01,1.295174102783203125e+02,5.268619918823242188e+01,0.000000000000000000e+00
2.791189956665039062e+01,3.645719909667968750e+01,6.935046386718750000e+01,4.928168106079101562e+01,1.302912292480468750e+02,3.266301345825195312e+01,3.955904006958007812e+01,1.332048950195312500e+02,1.063826675415039062e+02,3.717500305175781250e+01,1.462978515625000000e+02,8.484132385253906250e+01,3.496621322631835938e+01,1.593363189697265625e+02,4.800195312500000000e+01,0.000000000000000000e+00
2.687675666809082031e+01,3.861199569702148438e+01,6.474114227294921875e+01,4.861300659179687500e+01,1.297446289062500000e+02,5.118642425537109375e+01,3.985101699829101562e+01,1.331326751708984375e+02,1.257538833618164062e+02,3.796828079223632812e+01,1.443000030517578125e+02,8.903215789794921875e+01,3.328900527954101562e+01,1.571454925537109375e+02,5.224837875366210938e+01,0.000000000000000000e+00
2.690999031066894531e+01,3.269406127929687500e+01,7.316281127929687500e+01,4.913514709472656250e+01,1.295586242675781250e+02,5.558393478393554688e+01,4.332013702392578125e+01,1.317281799316406250e+02,1.327344970703125000e+02,4.200054550170898438e+01,1.441457977294921875e+02,9.593352508544921875e+01,3.861905670166015625e+01,1.551478729248046875e+02,6.222584152221679688e+01,0.000000000000000000e+00
2.605078697204589844e+01,4.257105636596679688e+01,5.178833389282226562e+01,4.381081008911132812e+01,1.053621139526367188e+02,2.388294601440429688e+01,7.617703247070312500e+01,8.881722259521484375e+01,3.255807113647460938e+01,9.834614562988281250e+01,8.415386962890625000e+01,3.175161743164062500e+01,1.075298233032226562e+02,8.895117187500000000e+01,3.082673263549804688e+01,0.000000000000000000e+00
1.911089706420898438e+01,4.127560043334960938e+01,6.204507446289062500e+01,2.982671165466308594e+01,1.210709228515625000e+02,3.068672752380371094e+01,6.462913513183593750e+01,1.030114669799804688e+02,3.837564086914062500e+01,9.101951599121093750e+01,9.344573974609375000e+01,3.225007247924804688e+01,1.027731018066406250e+02,9.226336669921875000e+01,3.261293792724609375e+01,0.000000000000000000e+00
3.186648178100585938e+01,3.318129730224609375e+01,6.257587432861328125e+01,2.486975669860839844e+01,1.201369400024414062e+02,1.773222351074218750e+01,7.831290435791015625e+01,8.248121643066406250e+01,3.241413497924804688e+01,1.063684921264648438e+02,5.677183914184570312e+01,4.003084945678710938e+01,1.236369018554687500e+02,5.780394744873046875e+01,2.982005691528320312e+01,0.000000000000000000e+00
2.743103599548339844e+01,3.275242233276367188e+01,6.607626342773437500e+01,4.918214416503906250e+01,1.011162796020507812e+02,1.881792068481445312e+01,8.875219726562500000e+01,7.132354736328125000e+01,3.173573684692382812e+01,1.062529754638671875e+02,5.575884628295898438e+01,2.883849334716796875e+01,1.127892456054687500e+02,5.040464782714843750e+01,2.535924339294433594e+01,0.000000000000000000e+00
4.056956863403320312e+01,3.734856033325195312e+01,6.226473617553710938e+01,2.345179939270019531e+01,1.270531539916992188e+02,1.085003089904785156e+01,7.302791595458984375e+01,8.428523254394531250e+01,2.678913497924804688e+01,1.004999084472656250e+02,5.600468063354492188e+01,4.104490661621093750e+01,1.175728302001953125e+02,5.175912857055664062e+01,3.302253723144531250e+01,0.000000000000000000e+00
3.128612899780273438e+01,2.998240661621093750e+01,6.577745056152343750e+01,3.653083038330078125e+01,1.095289001464843750e+02,2.954064559936523438e+01,7.338964843750000000e+01,8.206143188476562500e+01,4.344799804687500000e+01,8.968273925781250000e+01,6.023502349853515625e+01,5.451042175292968750e+01,9.528674316406250000e+01,5.887685394287109375e+01,4.125189208984375000e+01,0.000000000000000000e+00
2.990036582946777344e+01,3.324340438842773438e+01,6.459846496582031250e+01,3.946561813354492188e+01,1.021244049072265625e+02,3.350389480590820312e+01,7.123653411865234375e+01,8.116317749023437500e+01,4.975206756591796875e+01,8.906384277343750000e+01,6.359016036987304688e+01,5.559749603271484375e+01,1.007413101196289062e+02,6.440356445312500000e+01,4.262165832519531250e+01,0.000000000000000000e+00
1.900552940368652344e+01,3.766469573974609375e+01,5.897913360595703125e+01,3.999594879150390625e+01,1.273682861328125000e+02,5.514327621459960938e+01,4.046910095214843750e+01,1.336208496093750000e+02,1.285579071044921875e+02,4.423918151855468750e+01,1.434616546630859375e+02,8.494972229003906250e+01,3.460517501831054688e+01,1.506812896728515625e+02,3.389942932128906250e+01,0.000000000000000000e+00
1.815988159179687500e+01,3.636302947998046875e+01,5.769931030273437500e+01,4.139337158203125000e+01,1.285821685791015625e+02,5.364999771118164062e+01,4.075958633422851562e+01,1.342962493896484375e+02,1.356702423095703125e+02,4.304393768310546875e+01,1.447446899414062500e+02,8.792079162597656250e+01,3.636970138549804688e+01,1.480899505615234375e+02,3.053957366943359375e+01,0.000000000000000000e+00
2.513825988769531250e+01,7.809075927734375000e+01,4.231325149536132812e+01,2.002729415893554688e+01,1.526022624969482422e+01,1.724315404891967773e+00,8.667697906494140625e+00,1.524259948730468750e+01,1.437497735023498535e+00,9.313658714294433594e+00,1.098449993133544922e+01,4.166484832763671875e+00,1.844120979309082031e+01,4.721291542053222656e+00,1.687816023826599121e+00,1.000000000000000000e+00
2.680956268310546875e+01,7.764488220214843750e+01,3.821236801147460938e+01,1.892177009582519531e+01,1.431216812133789062e+01,2.188553571701049805e+00,8.491563796997070312e+00,1.229187011718750000e+01,1.459518432617187500e+00,1.010298442840576172e+01,9.159285545349121094e+00,4.755657672882080078e+00,2.121142196655273438e+01,2.523075580596923828e+00,3.369026899337768555e+00,1.000000000000000000e+00
2.198417091369628906e+01,8.090503692626953125e+01,4.218951416015625000e+01,2.143688583374023438e+01,1.751741027832031250e+01,1.816757678985595703e+00,1.037783336639404297e+01,1.574197769165039062e+01,6.262119412422180176e-01,1.030005645751953125e+01,1.045484733581542969e+01,3.729650497436523438e+00,1.865644836425781250e+01,2.979754209518432617e+00,1.807689428329467773e+00,1.000000000000000000e+00
5.670827102661132812e+01,5.080522537231445312e+01,8.943216323852539062e+00,1.596026325225830078e+01,1.349165821075439453e+01,6.565437316894531250e+00,4.661388874053955078e+00,1.155802726745605469e+01,2.637430191040039062e+00,1.589975452423095703e+01,2.250019073486328125e+00,5.288082122802734375e+00,3.106565093994140625e+01,6.425761222839355469e+00,5.292901515960693359e+00,1.000000000000000000e+00
5.127661895751953125e+01,5.315547943115234375e+01,2.388420677185058594e+01,1.925844001770019531e+01,1.679277420043945312e+01,6.139062404632568359e+00,5.417433261871337891e+00,1.627069091796875000e+01,5.724836587905883789e-01,9.254423141479492188e+00,8.586262702941894531e+00,4.902343273162841797e+00,2.398759269714355469e+01,5.218442440032958984e+00,1.550782680511474609e+00,1.000000000000000000e+00
2.278191757202148438e+01,5.416053009033203125e+01,5.467352294921875000e+01,1.759538269042968750e+01,1.044922924041748047e+01,7.089379310607910156e+00,2.723946332931518555e+00,5.916118144989013672e+00,3.902386665344238281e+00,1.407510280609130859e+01,3.026221990585327148e+00,4.866611480712890625e+00,2.956834030151367188e+01,1.014453411102294922e+01,6.461862564086914062e+00,1.000000000000000000e+00
2.297661972045898438e+01,6.244341278076171875e+01,6.302700424194335938e+01,1.680995178222656250e+01,9.675105094909667969e+00,5.335544109344482422e+00,3.870647192001342773e+00,7.340727806091308594e+00,2.193625211715698242e+00,1.541708278656005859e+01,5.556566715240478516e+00,3.711772680282592773e+00,3.415082931518554688e+01,7.992194175720214844e+00,4.625768661499023438e+00,1.000000000000000000e+00
2.306495094299316406e+01,5.144271469116210938e+01,6.330826187133789062e+01,1.776895904541015625e+01,8.234229087829589844e+00,6.254576206207275391e+00,1.760985374450683594e+00,6.171911239624023438e+00,3.572889328002929688e+00,1.378879070281982422e+01,1.242340803146362305e+00,3.852761983871459961e+00,3.104206275939941406e+01,7.281543254852294922e+00,3.304891586303710938e+00,1.000000000000000000e+00
3.667241287231445312e+01,7.938922882080078125e+01,2.659316825866699219e+01,2.155509948730468750e+01,1.173515605926513672e+01,5.048439502716064453e+00,4.483836650848388672e+00,8.753998756408691406e+00,2.339087963104248047e+00,8.627717971801757812e+00,7.575373172760009766e+00,3.404611825942993164e+00,2.452619171142578125e+01,7.697365283966064453e+00,4.397765159606933594e+00,1.000000000000000000e+00
3.375044631958007812e+01,7.653270721435546875e+01,2.156760597229003906e+01,2.054307365417480469e+01,9.758472442626953125e+00,4.268261432647705078e+00,3.643324613571166992e+00,6.351049423217773438e+00,3.716673851013183594e+00,1.032971858978271484e+01,5.531185150146484375e+00,4.463432312011718750e+00,2.443509292602539062e+01,6.117262840270996094e+00,4.723382472991943359e+00,1.000000000000000000e+00
3.611527633666992188e+01,8.075647735595703125e+01,1.689108657836914062e+01,1.850566482543945312e+01,7.579444408416748047e+00,6.467489242553710938e+00,2.082993507385253906e+00,5.598709106445312500e+00,3.260553836822509766e+00,1.072041797637939453e+01,3.530904531478881836e+00,3.950935840606689453e+00,2.536765861511230469e+01,9.577486991882324219e+00,3.221580028533935547e+00,1.000000000000000000e+00
